review_body,clean,sentiment
i have the spot dot and two shows i started out with the spot and loved it so much i wanted a bigger one this was a best buy  no pun intended lol,"['spot', 'dot', 'two', 'show', 'start', 'spot', 'love', 'much', 'want', 'big', 'one', 'best', 'buy', 'pun', 'intend', 'lol']",Positive
i was a little hesitant to spend the money to get this but i am so glad i did alexa always answers when i say the commands and i have noticed it is probably  right with any command that i have given love the fact that i can see things on the screen some of my news briefings have a picturevideo so thats nice too we also love the video call option planning on getting one for my grandma who is not as technologically advanced and could just sit at a table and talk with the grandkids worth every penny,"['little', 'hesitant', 'spend', 'money', 'get', 'glad', 'alexa', 'always', 'answer', 'say', 'command', 'notice', 'probably', 'right', 'command', 'give', 'love', 'fact', 'see', 'thing', 'screen', 'news', 'briefing', 'picturevideo', 'thats', 'nice', 'also', 'love', 'video', 'call', 'option', 'plan', 'get', 'one', 'grandma', 'technologically', 'advance', 'could', 'sit', 'table', 'talk', 'grandkids', 'worth', 'every', 'penny']",Positive
great product very much recommended service at best buy is always the best,"['great', 'product', 'much', 'recommended', 'service', 'best', 'buy', 'always', 'best']",Positive
i bought  of these for gifts i love my echo and think the new one will be incredible too after the holidays i will buy one for myself,"['buy', 'gift', 'love', 'echo', 'think', 'new', 'one', 'incredible', 'holiday', 'buy', 'one']",Positive
i can watch videos check my security cameras and grey two for a fantastic price,"['watch', 'video', 'check', 'security', 'camera', 'grey', 'two', 'fantastic', 'price']",Positive
dreams need topics song lyrics scroll during song play watch moviestrailers and etc with it if you can get it on sale bought my for special deal at best buy for  not sure if the value is there at the regular price  but it is very cool device,"['dream', 'need', 'topic', 'song', 'lyric', 'scroll', 'song', 'play', 'watch', 'moviestrailers', 'etc', 'get', 'sale', 'buy', 'special', 'deal', 'best', 'buy', 'sure', 'value', 'regular', 'price', 'cool', 'device']",Positive
information on weather updates on music events fun questions answered while working in kitchen good sound for a limited areagreat sales assistance at best buy,"['information', 'weather', 'update', 'music', 'event', 'fun', 'question', 'answer', 'work', 'kitchen', 'good', 'sound', 'limit', 'areagreat', 'sale', 'assistance', 'best', 'buy']",Positive
bought for christmas present for son and family so we can communicate visually,"['buy', 'christmas', 'present', 'son', 'family', 'communicate', 'visually']",Positive
the amazon echo is excellent easy to set up and we now use it to automate the entire house from our airconditioning thermostat to every light in the house with the phillips hue bulbs we went and got one for everyone in our family,"['amazon', 'echo', 'excellent', 'easy', 'set', 'use', 'automate', 'entire', 'house', 'airconditioning', 'thermostat', 'every', 'light', 'house', 'phillips', 'hue', 'bulbs', 'go', 'get', 'one', 'everyone', 'family']",Positive
i have both an amazon echo and amazon show and prefer the show with the video screen i use the show to display recipes when cooking lyrics to the music i⊙m listening to and video conferencing with my family i like seeing headlines of stories scroll across the screen along with the  and temperature,"['amazon', 'echo', 'amazon', 'show', 'prefer', 'show', 'video', 'screen', 'use', 'show', 'display', 'recipes', 'cook', 'lyric', 'music', 'i⊙m', 'listen', 'video', 'conferencing', 'family', 'like', 'see', 'headline', 'story', 'scroll', 'across', 'screen', 'along', 'temperature']",Positive
i have only been using my amazon echo show for a couple days now but it works great the microphone picks up my voice very easily the sound quality is great and it looks nice sitting on my coffee table,"['use', 'amazon', 'echo', 'show', 'couple', 'day', 'work', 'great', 'microphone', 'pick', 'voice', 'easily', 'sound', 'quality', 'great', 'look', 'nice', 'sit', 'coffee', 'table']",Positive
this echo show lets you see so much great item for your home,"['echo', 'show', 'let', 'see', 'much', 'great', 'item', 'home']",Positive
the echo is very easy to use and has features that allow users to converse easily with others who may have a hard time learning how to communicate using newer videophone technology this product removes those barriers,"['echo', 'easy', 'use', 'feature', 'allow', 'user', 'converse', 'easily', 'others', 'may', 'hard', 'time', 'learn', 'communicate', 'use', 'new', 'videophone', 'technology', 'product', 'remove', 'barrier']",Positive
i love my echo show i wish you could watch movies or tc shows or you tube so hopefully they will add that soon,"['love', 'echo', 'show', 'wish', 'could', 'watch', 'movie', 'tc', 'show', 'tube', 'hopefully', 'add', 'soon']",Positive
love all my echo products and this one is exceptional as well was able to look in my house while away waiting for more update for access to apps in the future,"['love', 'echo', 'product', 'one', 'exceptional', 'well', 'able', 'look', 'house', 'away', 'wait', 'update', 'access', 'apps', 'future']",Positive
little putsy so far but there are continuous updates that i think will make this a great device to stay connected with family bought a second for my dad who knows he might replace his land line someday if this gets better i do think our original echo is a bit better at responding but i enjoy this one in the kitchen aka hub of the house,"['little', 'putsy', 'far', 'continuous', 'update', 'think', 'make', 'great', 'device', 'stay', 'connect', 'family', 'buy', 'second', 'dad', 'know', 'might', 'replace', 'land', 'line', 'someday', 'get', 'well', 'think', 'original', 'echo', 'bit', 'well', 'respond', 'enjoy', 'one', 'kitchen', 'aka', 'hub', 'house']",Positive
its at its heart an echo but having a screen on it with  of things to do with it make it a much easier recommendation over the simarly priced screenless echo plus,"['heart', 'echo', 'screen', 'thing', 'make', 'much', 'easy', 'recommendation', 'simarly', 'price', 'screenless', 'echo', 'plus']",Positive
amazon  echo show is the best of all my amazon products i love the handsfree but able to see things on the screen,"['amazon', 'echo', 'show', 'best', 'amazon', 'product', 'love', 'handsfree', 'able', 'see', 'thing', 'screen']",Positive
i have  of these in my house work great i just bought  for christmas gifts for my family,"['house', 'work', 'great', 'buy', 'christmas', 'gift', 'family']",Positive
we love alexa love being able to watch news briefings seeing the lyrics to songs and so much more its in our kitchen and we use it everyday,"['love', 'alexa', 'love', 'able', 'watch', 'news', 'briefing', 'see', 'lyric', 'song', 'much', 'kitchen', 'use', 'everyday']",Positive
the unit does a good job of playing music from amazon music it hears your voice very good although it gets confused at times when i tell it to turn on a particular lamp and i have to slowly pronunciate it like that the music shows the lyrics do need a family account on amazon music to plan different music on different units in different rooms at the same time though,"['unit', 'good', 'job', 'play', 'music', 'amazon', 'music', 'hear', 'voice', 'good', 'although', 'get', 'confused', 'time', 'tell', 'turn', 'particular', 'lamp', 'slowly', 'pronunciate', 'like', 'music', 'show', 'lyric', 'need', 'family', 'account', 'amazon', 'music', 'plan', 'different', 'music', 'different', 'unit', 'different', 'room', 'time', 'though']",Positive
it⊙s awesome being able to control the lighting and lots of other controls with this,"['it⊙s', 'awesome', 'able', 'control', 'light', 'lot', 'control']",Positive
i⊙m a big echo fan so this seemed like a no brainer i like it a lot but i⊙m disappointed about google pulling youtube functionality i also feel like the original echo speaker sounded a little better and listened better with kitchen related background noise,"['i⊙m', 'big', 'echo', 'fan', 'seem', 'like', 'brainer', 'like', 'lot', 'i⊙m', 'disappoint', 'google', 'pull', 'youtube', 'functionality', 'also', 'feel', 'like', 'original', 'echo', 'speaker', 'sound', 'little', 'well', 'listen', 'well', 'kitchen', 'relate', 'background', 'noise']",Positive
i was jealous when our son showed us his amazon show and some of the things it was capable of doing since aol eliminated instant messaging my wife and i were less able to communicate because our offices are on separate floors so we got two shows and two spots and now not only can intercom easily but use alexa for music and many other things we will probably start using some smart home devices which alexa can also control its a fun device which seems to be getting better all the time,"['jealous', 'son', 'show', 'u', 'amazon', 'show', 'thing', 'capable', 'since', 'aol', 'eliminate', 'instant', 'message', 'wife', 'less', 'able', 'communicate', 'office', 'separate', 'floor', 'get', 'two', 'show', 'two', 'spot', 'intercom', 'easily', 'use', 'alexa', 'music', 'many', 'thing', 'probably', 'start', 'use', 'smart', 'home', 'device', 'alexa', 'also', 'control', 'fun', 'device', 'seem', 'get', 'good', 'time']",Positive
we use this as a monitor for the amazon cloud camera works great we tell it to show us the camera and boom there⊙s the video feed super easy to link our echo plus and the echo dot with the show,"['use', 'monitor', 'amazon', 'cloud', 'camera', 'work', 'great', 'tell', 'show', 'u', 'camera', 'boom', 'there⊙s', 'video', 'feed', 'super', 'easy', 'link', 'echo', 'plus', 'echo', 'dot', 'show']",Positive
we use echo almost every day it is fun to ask questions the music is great we check the weather and listen to nprnews,"['use', 'echo', 'almost', 'every', 'day', 'fun', 'ask', 'question', 'music', 'great', 'check', 'weather', 'listen', 'nprnews']",Positive
